prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#>
prefix owl: <http://www.w3.org/2002/07/owl#>
SELECT * WHERE {
?a1 rdf:type ?C0.
?C1 rdfs:subClassOf ?C2.
?C2 rdfs:subClassOf ?C3.
?C0 owl:disjointWith ?C3.
?p0 rdfs:range ?C1.
?a0 ?p0 ?a1.
}
a1,C0,C1,C2,C3,p0,a0
http://www.naa.gov.au/,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.agls.gov.au/agls/terms
http://www.naa.gov.au/,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.agls.gov.au/agls/terms
http://www.naa.gov.au/,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.agls.gov.au/agls/terms
http://www.naa.gov.au/,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.agls.gov.au/agls/terms
http://nepomuk.semanticdesktop.org/nepomuk/,http://xmlns.com/foaf/0.1/Organization,http://schema.org/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.semanticdesktop.org/ontologies/2007/08/15/nao
http://nepomuk.semanticdesktop.org/nepomuk/,http://xmlns.com/foaf/0.1/Organization,http://schema.org/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.semanticdesktop.org/ontologies/2007/08/15/nao
http://purl.org/dc/aboutdcmi#DCMI,http://xmlns.com/foaf/0.1/Organization,http://schema.org/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://purl.org/dc/dcmitype/
http://purl.org/dc/aboutdcmi#DCMI,http://xmlns.com/foaf/0.1/Organization,http://schema.org/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://purl.org/dc/dcmitype/
http://nepomuk.semanticdesktop.org/nepomuk/,http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2000/10/swap/pim/contact#Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.semanticdesktop.org/ontologies/2007/01/19/nie
http://nepomuk.semanticdesktop.org/nepomuk/,http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2000/10/swap/pim/contact#Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.semanticdesktop.org/ontologies/2007/01/19/nie
http://www.aktors.org,http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2000/10/swap/pim/contact#Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.aktors.org/ontology/support
http://www.aktors.org,http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2000/10/swap/pim/contact#Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.aktors.org/ontology/support
http://www.naa.gov.au/,http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2000/10/swap/pim/contact#Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.agls.gov.au/agls/terms
http://www.naa.gov.au/,http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2000/10/swap/pim/contact#Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.agls.gov.au/agls/terms
http://nepomuk.semanticdesktop.org/nepomuk/,http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2000/10/swap/pim/contact#Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.semanticdesktop.org/ontologies/2007/08/15/nao
http://nepomuk.semanticdesktop.org/nepomuk/,http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2000/10/swap/pim/contact#Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.semanticdesktop.org/ontologies/2007/08/15/nao
http://purl.org/dc/aboutdcmi#DCMI,http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2000/10/swap/pim/contact#Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://purl.org/dc/dcmitype/
http://purl.org/dc/aboutdcmi#DCMI,http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2000/10/swap/pim/contact#Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://purl.org/dc/dcmitype/
http://www.aktors.org,http://xmlns.com/foaf/0.1/Organization,http://schema.org/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.aktors.org/ontology/support
http://www.aktors.org,http://xmlns.com/foaf/0.1/Organization,http://schema.org/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.aktors.org/ontology/support
http://nepomuk.semanticdesktop.org/nepomuk/,http://xmlns.com/foaf/0.1/Organization,http://schema.org/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.semanticdesktop.org/ontologies/2007/01/19/nie
http://nepomuk.semanticdesktop.org/nepomuk/,http://xmlns.com/foaf/0.1/Organization,http://schema.org/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.semanticdesktop.org/ontologies/2007/01/19/nie
http://www.naa.gov.au/,http://xmlns.com/foaf/0.1/Organization,http://schema.org/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.agls.gov.au/agls/terms
http://www.naa.gov.au/,http://xmlns.com/foaf/0.1/Organization,http://schema.org/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.agls.gov.au/agls/terms
http://www.ancientwisdoms.ac.uk,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://purl.org/saws/ontology
http://www.ancientwisdoms.ac.uk,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://purl.org/saws/ontology
http://www.ancientwisdoms.ac.uk,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://purl.org/saws/ontology
http://www.ancientwisdoms.ac.uk,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://purl.org/saws/ontology
http://www.ancientwisdoms.ac.uk,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://purl.org/saws/ontology
http://www.ancientwisdoms.ac.uk,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://purl.org/saws/ontology
http://www.ancientwisdoms.ac.uk,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://purl.org/saws/ontology
http://www.ancientwisdoms.ac.uk,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://purl.org/saws/ontology
http://eur-lex.europa.eu/eli-register/about.html,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://data.europa.eu/eli/ontology
http://eur-lex.europa.eu/eli-register/about.html,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://data.europa.eu/eli/ontology
http://eur-lex.europa.eu/eli-register/about.html,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://data.europa.eu/eli/ontology
http://eur-lex.europa.eu/eli-register/about.html,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://data.europa.eu/eli/ontology
http://eur-lex.europa.eu/eli-register/about.html,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://data.europa.eu/eli/ontology
http://eur-lex.europa.eu/eli-register/about.html,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://data.europa.eu/eli/ontology
http://eur-lex.europa.eu/eli-register/about.html,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://data.europa.eu/eli/ontology
http://eur-lex.europa.eu/eli-register/about.html,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://data.europa.eu/eli/ontology
http://data.semanticweb.org/organization/fundacion-ctic,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://idi.fundacionctic.org/cruzar/turismo
http://data.semanticweb.org/organization/fundacion-ctic,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://idi.fundacionctic.org/cruzar/turismo
http://data.semanticweb.org/organization/fundacion-ctic,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://idi.fundacionctic.org/cruzar/turismo
http://data.semanticweb.org/organization/fundacion-ctic,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://idi.fundacionctic.org/cruzar/turismo
http://data.semanticweb.org/organization/fundacion-ctic,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://idi.fundacionctic.org/cruzar/turismo
http://data.semanticweb.org/organization/fundacion-ctic,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://idi.fundacionctic.org/cruzar/turismo
http://data.semanticweb.org/organization/fundacion-ctic,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://idi.fundacionctic.org/cruzar/turismo
http://data.semanticweb.org/organization/fundacion-ctic,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://idi.fundacionctic.org/cruzar/turismo
http://eur-lex.europa.eu/eli-register/about.html,http://xmlns.com/foaf/0.1/Organization,http://schema.org/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://data.europa.eu/eli/ontology
http://eur-lex.europa.eu/eli-register/about.html,http://xmlns.com/foaf/0.1/Organization,http://schema.org/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://data.europa.eu/eli/ontology
http://www.ancientwisdoms.ac.uk,http://xmlns.com/foaf/0.1/Organization,http://schema.org/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://purl.org/saws/ontology
http://www.ancientwisdoms.ac.uk,http://xmlns.com/foaf/0.1/Organization,http://schema.org/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://purl.org/saws/ontology
http://www.ancientwisdoms.ac.uk,http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2000/10/swap/pim/contact#Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://purl.org/saws/ontology
http://www.ancientwisdoms.ac.uk,http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2000/10/swap/pim/contact#Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://purl.org/saws/ontology
http://data.semanticweb.org/organization/fundacion-ctic,http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2000/10/swap/pim/contact#Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://idi.fundacionctic.org/cruzar/turismo
http://data.semanticweb.org/organization/fundacion-ctic,http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2000/10/swap/pim/contact#Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://idi.fundacionctic.org/cruzar/turismo
http://eur-lex.europa.eu/eli-register/about.html,http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2000/10/swap/pim/contact#Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://data.europa.eu/eli/ontology
http://eur-lex.europa.eu/eli-register/about.html,http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2000/10/swap/pim/contact#Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://data.europa.eu/eli/ontology
http://data.semanticweb.org/organization/fundacion-ctic,http://xmlns.com/foaf/0.1/Organization,http://schema.org/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://idi.fundacionctic.org/cruzar/turismo
http://data.semanticweb.org/organization/fundacion-ctic,http://xmlns.com/foaf/0.1/Organization,http://schema.org/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://idi.fundacionctic.org/cruzar/turismo
http://www.w3.org/data#W3C,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.w3.org/2001/XMLSchema
http://www.w3.org/data#W3C,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.w3.org/2001/XMLSchema
http://www.w3.org/data#W3C,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.w3.org/2001/XMLSchema
http://www.w3.org/data#W3C,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.w3.org/2001/XMLSchema
http://www.w3.org/data#W3C,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.w3.org/2001/XMLSchema
http://www.w3.org/data#W3C,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.w3.org/2001/XMLSchema
http://www.w3.org/data#W3C,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.w3.org/2001/XMLSchema
http://www.w3.org/data#W3C,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.w3.org/2001/XMLSchema
http://www.uniprot.org,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://purl.uniprot.org/core/
http://www.uniprot.org,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://purl.uniprot.org/core/
http://dbpedia.org/resource/Ontotext,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.ontotext.com/proton/protonext
http://dbpedia.org/resource/Ontotext,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.ontotext.com/proton/protonext
http://dbpedia.org/resource/Ontotext,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.ontotext.com/proton/protonext
http://dbpedia.org/resource/Ontotext,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.ontotext.com/proton/protonext
http://www.uniprot.org,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://purl.uniprot.org/core/
http://www.uniprot.org,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://purl.uniprot.org/core/
http://dbpedia.org/resource/Ontotext,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.ontotext.com/proton/protonext
http://dbpedia.org/resource/Ontotext,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.ontotext.com/proton/protonext
http://www.uniprot.org,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://purl.uniprot.org/core/
http://www.uniprot.org,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://purl.uniprot.org/core/
http://dbpedia.org/resource/Ontotext,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.ontotext.com/proton/protonext
http://dbpedia.org/resource/Ontotext,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.ontotext.com/proton/protonext
http://www.uniprot.org,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://purl.uniprot.org/core/
http://www.uniprot.org,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://purl.uniprot.org/core/
http://topquadrant.com/,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.oegov.org/core/owl/cc
http://topquadrant.com/,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.oegov.org/core/owl/cc
http://topquadrant.com/,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.oegov.org/core/owl/cc
http://topquadrant.com/,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.oegov.org/core/owl/cc
http://topquadrant.com/,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.oegov.org/core/owl/cc
http://topquadrant.com/,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.oegov.org/core/owl/cc
http://topquadrant.com/,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.oegov.org/core/owl/cc
http://topquadrant.com/,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.oegov.org/core/owl/cc
http://dbpedia.org/resource/Open_Geospatial_Consortium,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.opengis.net/ont/sf
http://dbpedia.org/resource/Open_Geospatial_Consortium,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.opengis.net/ont/sf
http://dbpedia.org/resource/Open_Geospatial_Consortium,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.opengis.net/ont/sf
http://dbpedia.org/resource/Open_Geospatial_Consortium,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.opengis.net/ont/sf
http://dbpedia.org/resource/Open_Geospatial_Consortium,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.opengis.net/ont/sf
http://dbpedia.org/resource/Open_Geospatial_Consortium,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.opengis.net/ont/sf
http://dbpedia.org/resource/Open_Geospatial_Consortium,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.opengis.net/ont/sf
http://dbpedia.org/resource/Open_Geospatial_Consortium,http://xmlns.com/foaf/0.1/Organization,http://xmlns.com/foaf/0.1/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.opengis.net/ont/sf
http://www.w3.org/data#W3C,http://xmlns.com/foaf/0.1/Organization,http://schema.org/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.w3.org/2001/XMLSchema
http://www.w3.org/data#W3C,http://xmlns.com/foaf/0.1/Organization,http://schema.org/Person,http://www.w3.org/2000/10/swap/pim/contact#Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.w3.org/2001/XMLSchema
http://dbpedia.org/resource/Ontotext,http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2000/10/swap/pim/contact#Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.ontotext.com/proton/protonext
http://dbpedia.org/resource/Ontotext,http://xmlns.com/foaf/0.1/Organization,http://www.w3.org/2000/10/swap/pim/contact#Person,http://schema.org/Person,http://xmlns.com/foaf/0.1/Person,http://purl.org/dc/terms/creator,http://www.ontotext.com/proton/protonext
